Gene	n.vars	mean.s	fdr	Tissue
SSR2	10	3.16293349715543	0.014299948105864	Ileum
SSU72	119	2.81079006416412	0.00770581655480984	Ileum
SSX2IP	77	2.65922707825352	0.00770581655480984	Ileum
ST8SIA4	5	5.47089067021633	0.00770581655480984	Ileum
STAMBP	49	2.96492155761155	0.014299948105864	Ileum
STIM2	378	2.34916952629318	0.00770581655480984	Ileum
STOML1	17	2.94544145039547	0.0203115479115479	Ileum
STRADB	67	2.58925006481808	0.00770581655480984	Ileum
STS	135	2.55079388161953	0.00770581655480984	Ileum
STX18	161	2.14932136297636	0.00770581655480984	Ileum
SUCLA2	5	3.40499621949469	0.0423752196836555	Ileum
SUGP2	43	2.73933240290905	0.00770581655480984	Ileum
SUN1	173	2.53304145531643	0.00770581655480984	Ileum
SUPT4H1	19	4.18943632523379	0.014299948105864	Ileum
SYNGR1	43	2.5255133287015	0.014299948105864	Ileum
SYNJ1	228	2.14921821523244	0.0474081720430108	Ileum
SYNJ2	293	2.31936213024518	0.00770581655480984	Ileum
TAB1	26	3.16693821216406	0.0203115479115479	Ileum
TAF15	93	2.54894356021552	0.0318051708217913	Ileum
TAOK1	298	2.32459668452427	0.0203115479115479	Ileum
TBC1D14	214	2.43319200957785	0.0203115479115479	Ileum
TBC1D24L	18	3.71760509021247	0.0203115479115479	Ileum
TBCB	5	3.47711697361744	0.0318051708217913	Ileum
TCP1	63	3.03364140210192	0.00770581655480984	Ileum
TCP11X2	57	3.08856215719813	0.014299948105864	Ileum
TDRD7	2	15.3191451284959	0.00770581655480984	Ileum
TFAM	19	3.49026878999183	0.00770581655480984	Ileum
TGFBR2	11	5.22630086239142	0.00770581655480984	Ileum
THG1L	7	4.90455399055837	0.0203115479115479	Ileum
TIFA	38	2.51589208175777	0.014299948105864	Ileum
TLE4	2	11.1363357168626	0.0423752196836555	Ileum
TLK1	375	2.3434874585255	0.014299948105864	Ileum
TM9SF2	65	3.21806776218261	0.00770581655480984	Ileum
TMEM135	816	2.06690753753992	0.00770581655480984	Ileum
TMEM165	72	2.78279161039234	0.00770581655480984	Ileum
TMEM168	146	2.44160143454934	0.00770581655480984	Ileum
TMEM181	137	2.17193485407016	0.00770581655480984	Ileum
TMEM204	6	4.90215643017523	0.0423752196836555	Ileum
TMEM206	255	2.09844813204738	0.0203115479115479	Ileum
TMEM222	34	3.54832494618974	0.00770581655480984	Ileum
TMEM237	78	2.36949204155345	0.00770581655480984	Ileum
TMEM33	75	2.81703536830361	0.014299948105864	Ileum
TMEM52	21	4.14910212505263	0.00770581655480984	Ileum
TMEM63C	3	7.242013978331	0.0371708633093525	Ileum
TNIP1	26	3.54684386646751	0.0318051708217913	Ileum
TNKS	600	2.31317311372113	0.00770581655480984	Ileum
TNKS2	129	2.56057089039861	0.0371708633093525	Ileum
TNS1	62	2.58980898765719	0.0318051708217913	Ileum
TNS3	15	4.94275392549026	0.00770581655480984	Ileum
TNS4	33	2.97525326268956	0.0423752196836555	Ileum
TPD52L2	79	2.77749863446701	0.0318051708217913	Ileum
TPR	7	4.78292209665225	0.0203115479115479	Ileum
TRA2B	47	3.20261958528076	0.00770581655480984	Ileum
TRAF6	102	2.70363244308002	0.0474081720430108	Ileum
TRAK2	110	2.49234123611912	0.0262063718497385	Ileum
TRAPPC2	38	3.05143768825297	0.0203115479115479	Ileum
TRBV6-5	85	2.17523118215543	0.0474081720430108	Ileum
TREMB2	10	4.25165338286458	0.00770581655480984	Ileum
TRIM47	39	2.63272337061077	0.0423752196836555	Ileum
TRIP11	67	2.87976477384184	0.00770581655480984	Ileum
TRPM5	51	2.86283763475055	0.00770581655480984	Ileum
TSPAN4	57	2.95407730817969	0.0203115479115479	Ileum
TTC3	147	2.67864992514667	0.014299948105864	Ileum
TTYH3	385	2.32043565166092	0.00770581655480984	Ileum
TUBB3	12	4.9406306079412	0.00770581655480984	Ileum
TUBE1	86	2.53358554697662	0.0203115479115479	Ileum
U2SURP	247	2.40250380859042	0.0203115479115479	Ileum
UBA2	41	3.3292923435311	0.00770581655480984	Ileum
UBE2D3	155	2.48535779198976	0.00770581655480984	Ileum
UBE2F	164	2.48891869944614	0.0203115479115479	Ileum
UBE2J1	136	2.49462084315945	0.0318051708217913	Ileum
UBE2N	76	2.53130565606663	0.0262063718497385	Ileum
UBE2V2	191	2.48713056919172	0.0262063718497385	Ileum
UBE3B	52	2.56771257905947	0.00770581655480984	Ileum
UBIAD1	34	2.98802085202655	0.0371708633093525	Ileum
UPRT	59	2.90247375339105	0.0423752196836555	Ileum
UQCRB	29	3.27927920538601	0.0371708633093525	Ileum
UQCRC1	38	3.19690074153657	0.0318051708217913	Ileum
USO1	150	2.22971028807116	0.0371708633093525	Ileum
USP12	184	2.28872936808174	0.00770581655480984	Ileum
USP14	105	2.30399231400141	0.0262063718497385	Ileum
USP15	328	2.27849699014795	0.0318051708217913	Ileum
USP6NL	17	4.21927310687643	0.00770581655480984	Ileum
USP9Y	197	2.54513908150122	0.00770581655480984	Ileum
UXS1	13	4.45007394640376	0.00770581655480984	Ileum
VAMP1	85	2.29426704501967	0.0474081720430108	Ileum
VAV2	717	2.05787846296293	0.014299948105864	Ileum
VDAC3	4	8.29254167328233	0.014299948105864	Ileum
VEZF1	22	3.42554744340279	0.0371708633093525	Ileum
VGLL4	18	3.50347143346666	0.014299948105864	Ileum
VPREB3	5	4.56533523076076	0.00770581655480984	Ileum
VPS13D	12	3.68921457950319	0.014299948105864	Ileum
VPS16	19	2.39038911405948	0.0474081720430108	Ileum
VPS53	217	2.23973224632954	0.00770581655480984	Ileum
WBP2NL	20	3.53520721315281	0.0474081720430108	Ileum
WDR45B	35	3.44624448923649	0.00770581655480984	Ileum
WDR86	47	2.23319708868001	0.00770581655480984	Ileum
WIPF1	140	2.61958864333586	0.0262063718497385	Ileum
WRN	176	2.48121570690819	0.0203115479115479	Ileum
WWC2	318	2.3372581556435	0.0423752196836555	Ileum
YIPF4	80	2.5388990160805	0.0318051708217913	Ileum
YLEC12	20	3.19333361216996	0.00770581655480984	Ileum
YME1L1	4	7.46152994396004	0.0203115479115479	Ileum
YWHAH	9	5.11562132798564	0.00770581655480984	Ileum
YWHAQ	196	2.44988894772059	0.0318051708217913	Ileum
ZBTB7B	4	5.83391968623389	0.0203115479115479	Ileum
ZCCHC24	267	2.67244656894078	0.00770581655480984	Ileum
ZDHHC17	6	5.01903010268662	0.0318051708217913	Ileum
ZFAND3	480	2.31769936881169	0.00770581655480984	Ileum
ZGPAT	26	3.22143897517976	0.014299948105864	Ileum
ZNF142	47	2.37740306290941	0.0371708633093525	Ileum
ZNF280D	218	2.54038051925816	0.00770581655480984	Ileum
ZNF302	4	5.60257417105253	0.00770581655480984	Ileum
ZNF451	219	2.26102450133057	0.00770581655480984	Ileum
ZNF518B	54	3.55027696642726	0.00770581655480984	Ileum
ZNF644	118	2.55553185240406	0.014299948105864	Ileum
ZNF692	40	3.35927171938644	0.014299948105864	Ileum
ZSWIM5	274	2.27603969571816	0.014299948105864	Ileum
ZWILCH	55	2.51404259465399	0.00770581655480984	Ileum
AACS	134	2.38270922341932	0.00509022556390977	Isthmus
AAGAB	96	2.30538944041295	0.00957781087118392	Isthmus
ABCB10	91	2.17172345904002	0.0324925797284496	Isthmus
ABCC1	3	7.76669322577436	0.00957781087118392	Isthmus
ABCC5	177	2.26787233436842	0.0177359531196139	Isthmus
ABCF2	10	3.89198376900398	0.0216330306088127	Isthmus
ABHD12	118	2.28470267618001	0.025304262295082	Isthmus
ABHD17C	144	2.33529510685173	0.0177359531196139	Isthmus
ABI2	195	1.93998148240704	0.025304262295082	Isthmus
ACD	21	3.09846928318455	0.0138064400715564	Isthmus
ACER3	208	2.05051112896665	0.0216330306088127	Isthmus
ACOX2	3	5.59316896122905	0.0289893754024469	Isthmus
ACPP	76	2.91263284809134	0.00509022556390977	Isthmus
ACTR5	64	2.29831572377147	0.0216330306088127	Isthmus
ADAMTS6	28	0.956546699668268	0.00957781087118392	Isthmus
ADAR	29	2.83642917740137	0.00957781087118392	Isthmus
ADGRD1	23	2.07140240465311	0.0177359531196139	Isthmus
ADNP	52	3.0707240743894	0.00509022556390977	Isthmus
AGAP1	381	2.05119788719544	0.0177359531196139	Isthmus
AGBL5	29	2.22038970596272	0.049605161673094	Isthmus
AHSA1	17	3.82380021235874	0.0324925797284496	Isthmus
AIDA	24	3.28529153911374	0.00957781087118392	Isthmus
AK9	35	2.00027553169249	0.0177359531196139	Isthmus
AKAP13	206	2.30246112050339	0.0395055282555283	Isthmus
AKIP1	14	3.56388126938576	0.0177359531196139	Isthmus
AKR1B1	20	3.12041668811222	0.0324925797284496	Isthmus
AKR1E2	17	3.05846334710182	0.0138064400715564	Isthmus
AKTIP	46	2.71938004614331	0.0177359531196139	Isthmus
ALDH3A2	24	3.48372510934405	0.0177359531196139	Isthmus
ALG5	69	2.27524774071409	0.00957781087118392	Isthmus
ALKBH5	31	3.33187752282689	0.00509022556390977	Isthmus
AMOT	126	2.52434999381455	0.0177359531196139	Isthmus
AMOTL1	159	1.50568009405052	0.0138064400715564	Isthmus
ANAPC7	58	2.68637964699933	0.00509022556390977	Isthmus
ANKFY1	105	2.27995553526804	0.0138064400715564	Isthmus
ANKHD1	42	3.15930803231567	0.0216330306088127	Isthmus
ANKRD13A	42	2.66274769009713	0.0463531531531532	Isthmus
ANKRD13C	3	6.08216582977342	0.0395055282555283	Isthmus
ANKRD17	8	4.4977776881252	0.0216330306088127	Isthmus
ANKRD46	79	2.93898565008654	0.00509022556390977	Isthmus
ANO9	31	2.40467008564628	0.0138064400715564	Isthmus
ANP32B	28	2.94339462632622	0.0428766666666667	Isthmus
ANP32E	30	3.347573075704	0.00957781087118392	Isthmus
AP1G1	70	2.85633843284254	0.00509022556390977	Isthmus
AP1S2	96	1.87041999454645	0.00957781087118392	Isthmus
AP3B1	9	3.87181510107075	0.0138064400715564	Isthmus
AP3S1	6	5.40718484411913	0.00957781087118392	Isthmus
AP3S2	15	3.54847150338308	0.0289893754024469	Isthmus
APC	9	4.42573195128904	0.00509022556390977	Isthmus
APCDD1	69	2.3480699622708	0.025304262295082	Isthmus
APOOL	77	2.5124500775855	0.025304262295082	Isthmus
APPL1	103	2.26400808397634	0.0138064400715564	Isthmus
AREL1	50	1.83257566769515	0.025304262295082	Isthmus
ARHGAP24	214	1.87484388572645	0.0138064400715564	Isthmus
ARHGEF26	169	2.04431056716777	0.0216330306088127	Isthmus
ARHGEF7L	20	3.22322882653982	0.0177359531196139	Isthmus
ARL8A	34	3.28050414502091	0.0177359531196139	Isthmus
ARNT	5	7.41170008967669	0.00509022556390977	Isthmus
ARPC1A	57	2.60544661261127	0.0289893754024469	Isthmus
ARPP21	462	1.81750116958586	0.0216330306088127	Isthmus
ARSJ	117	1.40255305133092	0.00957781087118392	Isthmus
ASAH1	85	2.50129314453995	0.0463531531531532	Isthmus
ASAP2	294	1.80955175126289	0.00509022556390977	Isthmus
ASH1L	143	2.4744121069876	0.0177359531196139	Isthmus
ASMTL	97	1.9447016494947	0.0216330306088127	Isthmus
ASPG	121	1.8834387778553	0.0324925797284496	Isthmus
ASXL1	5	4.43564679871938	0.0216330306088127	Isthmus
ATM	55	2.32023717972009	0.0216330306088127	Isthmus
ATP1A1	13	6.00136872344811	0.00509022556390977	Isthmus
ATP5C1	26	2.99135147090775	0.0463531531531532	Isthmus
ATP5S	8	3.06503579949743	0.0177359531196139	Isthmus
ATP6V0C	50	3.09604304447458	0.0177359531196139	Isthmus
ATP6V0D1	16	3.88332224930394	0.0177359531196139	Isthmus
ATP6V1A	77	2.01436040455608	0.0428766666666667	Isthmus
ATP6V1E1	35	3.52356113083881	0.00509022556390977	Isthmus
ATP8A2	605	1.44954120501007	0.0177359531196139	Isthmus
ATP8B1	8	3.85575355327728	0.025304262295082	Isthmus
ATP8B4	19	2.94465368929888	0.025304262295082	Isthmus
AXIN1	14	4.41837578716191	0.00509022556390977	Isthmus
B4GALNT3	325	2.21027724234969	0.00509022556390977	Isthmus
BAG3	67	2.6986347388079	0.0360196017423771	Isthmus
BAP1	56	2.67433865511044	0.0360196017423771	Isthmus
BCAS3	556	2.26574639330982	0.00509022556390977	Isthmus
BF1	5	4.0055959181917	0.0395055282555283	Isthmus
BHLHE40	2	9.40639361186074	0.00957781087118392	Isthmus
BLM	33	2.18177036555134	0.0395055282555283	Isthmus
BMI1	12	4.19484691759756	0.00509022556390977	Isthmus
BMS1	39	1.97411925952787	0.025304262295082	Isthmus
BPHL	25	2.32034389590221	0.0177359531196139	Isthmus
BPTF	104	2.50422232314243	0.00957781087118392	Isthmus
BRD3	140	2.12550907471093	0.025304262295082	Isthmus
BROX	28	3.13729345646538	0.00509022556390977	Isthmus
BTF3L4	35	3.0418489267962	0.0324925797284496	Isthmus
C10orf90	6	4.73826992569822	0.0216330306088127	Isthmus
C11orf16	39	2.32042856954201	0.0216330306088127	Isthmus
C11orf52	40	3.31052383183016	0.0177359531196139	Isthmus
C11orf74	36	0.780790524169443	0.0395055282555283	Isthmus
C12orf10	6	4.51304619115363	0.0138064400715564	Isthmus
C18orf8	78	2.61329501798417	0.00509022556390977	Isthmus
C2CD2	150	2.27411676981488	0.00509022556390977	Isthmus
C2H8ORF76	75	2.66748879851495	0.0138064400715564	Isthmus
C3orf18	42	2.76665764532552	0.0216330306088127	Isthmus
C3orf38	24	2.74120627846265	0.0428766666666667	Isthmus
C4H4ORF32	33	3.21723747186689	0.00509022556390977	Isthmus
C5orf34	12	2.39576808023451	0.00509022556390977	Isthmus
C8orf34	41	1.37551761223166	0.025304262295082	Isthmus
C8orf59	5	8.06116029996856	0.00509022556390977	Isthmus
C9orf69	13	4.02453459968222	0.00957781087118392	Isthmus
CA13	12	2.98255572296843	0.025304262295082	Isthmus
CADM3	11	2.38612789751661	0.0360196017423771	Isthmus
CAMKK2	39	2.72098852855226	0.0138064400715564	Isthmus
CAPN5	126	1.87804363901942	0.0138064400715564	Isthmus
CARS2	119	2.319379120935	0.0177359531196139	Isthmus
CASP6	33	2.26158336919868	0.0428766666666667	Isthmus
CATIP	9	3.58226940514595	0.0463531531531532	Isthmus
CBX1	11	3.35320263126079	0.00957781087118392	Isthmus
CC2D2A	234	1.97619697863996	0.0177359531196139	Isthmus
CCDC117	24	2.74255456738387	0.0216330306088127	Isthmus
CCDC126	69	2.8699134125095	0.00957781087118392	Isthmus
CCDC60	73	2.40356572768039	0.0177359531196139	Isthmus
CCDC73	155	1.81652268051564	0.0289893754024469	Isthmus
CCDC84	19	2.61637925585786	0.0138064400715564	Isthmus
CCNG2	25	2.95260956320354	0.0177359531196139	Isthmus
CCPG1	76	2.93623026349772	0.00509022556390977	Isthmus
CCS	12	4.18551685591153	0.00957781087118392	Isthmus
CCSER1	922	1.36531298473806	0.00957781087118392	Isthmus
CCSER2	270	2.055544733649	0.0428766666666667	Isthmus
CCT3	33	2.6869128283195	0.025304262295082	Isthmus
CD109	50	1.97847372735811	0.00509022556390977	Isthmus
CD320	24	2.51419467678919	0.00957781087118392	Isthmus
CD80	62	2.26965927944705	0.0138064400715564	Isthmus
CDC14A	9	4.691406346145	0.00957781087118392	Isthmus
CDC40	127	2.11478759928538	0.00509022556390977	Isthmus
CDC42EP4	28	3.14254962327107	0.0138064400715564	Isthmus
CDK18	91	2.4363594941871	0.00957781087118392	Isthmus
CDKL2	27	2.67255171510992	0.00509022556390977	Isthmus
CEP170B	270	2.27118653762363	0.0138064400715564	Isthmus
CEP290	74	2.14913976703112	0.00509022556390977	Isthmus
CEP57	37	3.15549533320597	0.025304262295082	Isthmus
CEP97	68	2.45140633104769	0.00957781087118392	Isthmus
CEPT1	196	2.4806652187033	0.00509022556390977	Isthmus
CERCAM	14	4.13555383958334	0.0138064400715564	Isthmus
CERK	102	2.28359367204074	0.0177359531196139	Isthmus
CETN1	13	2.78857740203155	0.0324925797284496	Isthmus
CHEK2	533	2.00749233297475	0.0324925797284496	Isthmus
CHMP3	35	3.30846262984573	0.00509022556390977	Isthmus
CHRDL1	86	1.44254893332989	0.0177359531196139	Isthmus
CHST10	61	2.42261869175144	0.00957781087118392	Isthmus
CHTF18	12	2.80214918267571	0.0289893754024469	Isthmus
CHTOP	14	2.73992211695018	0.0138064400715564	Isthmus
CKAP2L	8	4.43000060905628	0.0216330306088127	Isthmus
CKAP4	12	4.76581758998421	0.0216330306088127	Isthmus
CLEC16A	12	3.91511228649568	0.00509022556390977	Isthmus
CLIP1	202	1.96937116046466	0.0324925797284496	Isthmus
CLK4	49	2.98408021272394	0.0138064400715564	Isthmus
CMTM3	27	3.15775229848372	0.00509022556390977	Isthmus
CMTM8	9	3.73840816871987	0.00957781087118392	Isthmus
CNKSR3	149	2.27462955767484	0.0360196017423771	Isthmus
CNOT4	252	2.11907657494058	0.0463531531531532	Isthmus
CNOT6	115	2.62281504843876	0.0216330306088127	Isthmus
CNTRL	45	2.82839969370892	0.0395055282555283	Isthmus
COG1	20	3.43199913469742	0.049605161673094	Isthmus
COG4	10	2.81979267653539	0.0324925797284496	Isthmus
COG5	519	1.61422115927035	0.0395055282555283	Isthmus
COL23A1	131	1.50559384214379	0.025304262295082	Isthmus
COL3A1	127	2.27977260775697	0.0138064400715564	Isthmus
COL4A1	246	1.57031717400488	0.0360196017423771	Isthmus
COL4A6	113	1.99284476603241	0.0177359531196139	Isthmus
COPG1	114	2.58515928308342	0.0177359531196139	Isthmus
COPG2	67	2.65101298411535	0.00509022556390977	Isthmus
COPRS	11	2.13190272631937	0.0289893754024469	Isthmus
COPS4	37	2.21859819459192	0.0289893754024469	Isthmus
COQ6	50	2.57411076689371	0.025304262295082	Isthmus
COQ7	2	10.7670494840781	0.0138064400715564	Isthmus
COX7B	2	6.47329659603523	0.0177359531196139	Isthmus
CPD	60	3.63900707742257	0.00957781087118392	Isthmus
CPNE3	15	2.78003123815098	0.00509022556390977	Isthmus
CRACDL	275	2.20200492449572	0.0138064400715564	Isthmus
CRAT	80	2.29831017877033	0.0428766666666667	Isthmus
CRELD1	11	4.29917431392029	0.0138064400715564	Isthmus
CRIP2	17	3.59514792506029	0.0428766666666667	Isthmus
CRK	62	2.91631574598355	0.0177359531196139	Isthmus
CRLS1	17	4.42126417716483	0.00509022556390977	Isthmus
CROT	80	2.22205219474897	0.00957781087118392	Isthmus
CSGALNACT1	72	1.87947528297838	0.00957781087118392	Isthmus
CSNK1A1	145	2.82932608551079	0.00509022556390977	Isthmus
CSPG4	50	2.30594005963879	0.025304262295082	Isthmus
CSRNP2	15	3.51073713002511	0.00509022556390977	Isthmus
CSTF1	29	3.18205660876226	0.0177359531196139	Isthmus
CSTF3	72	2.7865968442082	0.00509022556390977	Isthmus
CTSC	65	2.88089654009565	0.00509022556390977	Isthmus
CTSH	36	3.40331462291517	0.00509022556390977	Isthmus
CTSS	13	4.36023826714287	0.00509022556390977	Isthmus
CUEDC1	19	3.1593191791533	0.00957781087118392	Isthmus
CUL3	159	2.58206456132081	0.00509022556390977	Isthmus
CUL4A	135	2.25740745440414	0.00957781087118392	Isthmus
CWF19L1	27	3.05329806154028	0.00509022556390977	Isthmus
CXCR7	10	3.80281379049912	0.0177359531196139	Isthmus
CXXC5	30	1.8844286266684	0.0216330306088127	Isthmus
CYB5D2	15	4.5757032630439	0.0177359531196139	Isthmus
CYB5R4	88	1.95601353445656	0.049605161673094	Isthmus
CYCS	12	4.75215699345705	0.00957781087118392	Isthmus
CYP2J21	30	2.86837428978943	0.0138064400715564	Isthmus
DAB2IP	295	2.05551796379013	0.00509022556390977	Isthmus
DAPK1	8	3.14984243443275	0.00509022556390977	Isthmus
DCAF5	275	2.20252175192551	0.00509022556390977	Isthmus
DCLK1	23	3.34425245602734	0.00509022556390977	Isthmus
DCUN1D2	5	3.81972450025566	0.00509022556390977	Isthmus
DDRGK1	62	2.3644682821848	0.00957781087118392	Isthmus
DDX55	21	3.49640051786755	0.00509022556390977	Isthmus
DEF8	13	4.34025930534533	0.00509022556390977	Isthmus
DEGS1	21	3.27982944273439	0.0360196017423771	Isthmus
DENND2D	39	2.51429896154581	0.0216330306088127	Isthmus
DENND4C	3	6.25795408688733	0.0177359531196139	Isthmus
DERL2	9	4.02904506671686	0.0395055282555283	Isthmus
DES	19	3.96484938561055	0.0463531531531532	Isthmus
DESI1	85	2.71605503723654	0.00509022556390977	Isthmus
DFNA5	44	1.76352605818724	0.0360196017423771	Isthmus
DGKA	3	6.36579787006048	0.0216330306088127	Isthmus
DGKE	101	2.36596542732691	0.025304262295082	Isthmus
DGKG	6	3.96468775172092	0.0177359531196139	Isthmus
DHCR24	11	3.75662864703793	0.0216330306088127	Isthmus
DHDH	7	4.51444658301084	0.0324925797284496	Isthmus
DHRS12	73	1.86597830720569	0.00509022556390977	Isthmus
DHRSX	321	1.86120557976967	0.0138064400715564	Isthmus
DHX15	32	3.06301143201493	0.00509022556390977	Isthmus
DIO2	2	8.37501057836267	0.025304262295082	Isthmus
DISP1	25	2.21270357391535	0.0428766666666667	Isthmus
DLEC1	47	2.40544675458137	0.00957781087118392	Isthmus
DMD	654	1.30303715764567	0.0216330306088127	Isthmus
DMXL1	22	0.800224749821063	0.025304262295082	Isthmus
DNAH5	221	2.10123445162805	0.0324925797284496	Isthmus
DNAH9	262	1.90831975357263	0.00509022556390977	Isthmus
DNAJA4	25	3.67922879984182	0.0138064400715564	Isthmus
DNAJC13	255	2.34433979059658	0.00509022556390977	Isthmus
DNER	39	1.06968900853226	0.00957781087118392	Isthmus
DNLZ	40	2.67737173880417	0.00957781087118392	Isthmus
DOCK5	19	4.03010474055631	0.00509022556390977	Isthmus
DOCK9	463	1.77788608771192	0.00509022556390977	Isthmus
DPYD	170	1.75583406902648	0.049605161673094	Isthmus
DSG2	66	2.60392037021834	0.00509022556390977	Isthmus
DSTN	3	8.28384658929501	0.00509022556390977	Isthmus
DUSP10	48	2.48153052596454	0.0177359531196139	Isthmus
DUSP7	8	6.47099476977767	0.00509022556390977	Isthmus
DYNC1I1	521	1.81567789695106	0.00957781087118392	Isthmus
DYNC1LI1	125	2.42189541750714	0.00957781087118392	Isthmus
E2F1	3	9.25469667444374	0.00509022556390977	Isthmus
ECHDC1	17	2.61153417240654	0.0177359531196139	Isthmus
EDEM1	34	3.03951414773225	0.00509022556390977	Isthmus
EEF1A1	17	5.73780944055693	0.0395055282555283	Isthmus
EFCAB10	23	3.50755136916536	0.0177359531196139	Isthmus
EFCAB4B	2	17.8788931016718	0.00957781087118392	Isthmus
EFCC1	70	2.27277993776662	0.0324925797284496	Isthmus
EFL1	205	2.23644163314319	0.00509022556390977	Isthmus
EFNA5	4	4.81363387293084	0.0177359531196139	Isthmus
EFR3B	4	5.09980519248244	0.00957781087118392	Isthmus
EFTUD2	32	2.2866420928453	0.0177359531196139	Isthmus
EIF2AK1	45	2.53750977791426	0.0138064400715564	Isthmus
EIF2AK2	61	2.25090241491908	0.00509022556390977	Isthmus
EIF2B4	9	3.59161550492596	0.0216330306088127	Isthmus
EIF3F	15	2.38483730500015	0.00957781087118392	Isthmus
EIF4E	88	2.85429588329873	0.00509022556390977	Isthmus
EIF4E2	72	2.53876973092241	0.0324925797284496	Isthmus
